datetime,updatedAt,estimationMethod,mix,isEstimated
2026-05-10T14:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 3922, 'geothermal': 0, 'biomass': 601, 'coal': 0, 'wind': 4578, 'solar': 11124, 'hydro': 1760, 'gas': 2938, 'oil': 16, 'unknown': 67, 'hydro storage': {'charge': 3993, 'discharge': None}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 2396, 'imports': 1107}}",
2026-05-10T15:00:00.000Z,2026-05-11T16:24:12.566Z,MEASURED,"{'nuclear': 3948, 'geothermal': 0, 'biomass': 601, 'coal': 0, 'wind': 5009, 'solar': 11344, 'hydro': 1851, 'gas': 2903, 'oil': 16, 'unknown': 63, 'hydro storage': {'charge': 3758, 'discharge': None}, 'battery storage': {'charge': 1, 'discharge': None}, 'flows': {'exports': 2620, 'imports': 757}}",
2026-05-10T16:00:00.000Z,2026-05-10T18:08:28.405Z,MEASURED,"{'nuclear': 3980, 'geothermal': 0, 'biomass': 600, 'coal': 0, 'wind': 6306, 'solar': 11376, 'hydro': 2042, 'gas': 3079, 'oil': 16, 'unknown': 70, 'hydro storage': {'charge': 3172, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3301, 'imports': 0}}",
2026-05-10T17:00:00.000Z,2026-05-11T18:24:25.500Z,MEASURED,"{'nuclear': 4008, 'geothermal': 0, 'biomass': 606, 'coal': 0, 'wind': 6745, 'solar': 9387, 'hydro': 2546, 'gas': 2797, 'oil': 16, 'unknown': 73, 'hydro storage': {'charge': 1456, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2887, 'imports': 28}}",
2026-05-10T18:00:00.000Z,2026-05-12T12:23:19.815Z,MEASURED,"{'nuclear': 4021, 'geothermal': 0, 'biomass': 610, 'coal': 0, 'wind': 5577, 'solar': 3621, 'hydro': 3731, 'gas': 3297, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 1793}, 'battery storage': {'charge': None, 'discharge': 19}, 'flows': {'exports': 1080, 'imports': 1963}}",
2026-05-10T19:00:00.000Z,2026-05-12T12:23:23.717Z,MEASURED,"{'nuclear': 4028, 'geothermal': 0, 'biomass': 611, 'coal': 3, 'wind': 5073, 'solar': 224, 'hydro': 6088, 'gas': 4624, 'oil': 17, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 3452}, 'battery storage': {'charge': None, 'discharge': 37}, 'flows': {'exports': 1030, 'imports': 3333}}",
2026-05-10T20:00:00.000Z,2026-05-12T12:23:29.004Z,MEASURED,"{'nuclear': 4026, 'geothermal': 0, 'biomass': 608, 'coal': 66, 'wind': 5462, 'solar': 64, 'hydro': 5376, 'gas': 4105, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2921}, 'battery storage': {'charge': None, 'discharge': 19}, 'flows': {'exports': 1052, 'imports': 3731}}",
2026-05-10T21:00:00.000Z,2026-05-12T12:23:26.254Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 606, 'coal': 136, 'wind': 5331, 'solar': 36, 'hydro': 4237, 'gas': 3809, 'oil': 20, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2627}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1006, 'imports': 3955}}",
2026-05-10T22:00:00.000Z,2026-05-12T12:23:17.844Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 613, 'coal': 163, 'wind': 5169, 'solar': 36, 'hydro': 3843, 'gas': 4626, 'oil': 20, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2021}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 802, 'imports': 2273}}",
2026-05-10T23:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 617, 'coal': 164, 'wind': 5737, 'solar': 36, 'hydro': 3602, 'gas': 4245, 'oil': 20, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 1247}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 962, 'imports': 1621}}",
2026-05-11T00:00:00.000Z,2026-05-12T01:23:35.794Z,MEASURED,"{'nuclear': 4027, 'geothermal': 0, 'biomass': 617, 'coal': 164, 'wind': 6211, 'solar': 36, 'hydro': 2932, 'gas': 4298, 'oil': 20, 'unknown': 78, 'hydro storage': {'charge': None, 'discharge': 142}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1174, 'imports': 2007}}",
2026-05-11T01:00:00.000Z,2026-05-12T02:23:03.971Z,MEASURED,"{'nuclear': 4023, 'geothermal': 0, 'biomass': 608, 'coal': 164, 'wind': 6103, 'solar': 36, 'hydro': 2872, 'gas': 4343, 'oil': 21, 'unknown': 77, 'hydro storage': {'charge': None, 'discharge': 46}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1358, 'imports': 2216}}",
2026-05-11T02:00:00.000Z,2026-05-12T03:23:20.604Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 605, 'coal': 164, 'wind': 5836, 'solar': 36, 'hydro': 3006, 'gas': 4548, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 110}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1826, 'imports': 2534}}",
2026-05-11T03:00:00.000Z,2026-05-12T04:23:30.685Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 612, 'coal': 164, 'wind': 5339, 'solar': 36, 'hydro': 3059, 'gas': 4376, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 821}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1403, 'imports': 2391}}",
2026-05-11T04:00:00.000Z,2026-05-13T12:38:58.003Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 612, 'coal': 164, 'wind': 4946, 'solar': 41, 'hydro': 4151, 'gas': 5087, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2247}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1010, 'imports': 2217}}",
2026-05-11T05:00:00.000Z,2026-05-13T12:38:58.003Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 609, 'coal': 164, 'wind': 4528, 'solar': 1125, 'hydro': 4445, 'gas': 5751, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 2523}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 971, 'imports': 3364}}",
2026-05-11T06:00:00.000Z,2026-05-13T12:38:21.942Z,MEASURED,"{'nuclear': 4026, 'geothermal': 0, 'biomass': 614, 'coal': 164, 'wind': 3865, 'solar': 6721, 'hydro': 4138, 'gas': 5213, 'oil': 20, 'unknown': 75, 'hydro storage': {'charge': None, 'discharge': 1937}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1207, 'imports': 2335}}",
2026-05-11T07:00:00.000Z,2026-05-21T00:42:53.168Z,MEASURED,"{'nuclear': 4028, 'geothermal': 0, 'biomass': 610, 'coal': 164, 'wind': 3692, 'solar': 14328, 'hydro': 2896, 'gas': 3772, 'oil': 18, 'unknown': 74, 'hydro storage': {'charge': 116, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 2542, 'imports': 1067}}",
2026-05-11T08:00:00.000Z,2026-05-21T00:42:53.168Z,MEASURED,"{'nuclear': 4028, 'geothermal': 0, 'biomass': 612, 'coal': 164, 'wind': 3955, 'solar': 18612, 'hydro': 2648, 'gas': 3426, 'oil': 16, 'unknown': 71, 'hydro storage': {'charge': 2336, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 8}, 'flows': {'exports': 4385, 'imports': 80}}",
2026-05-11T09:00:00.000Z,2026-05-21T00:42:55.196Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 610, 'coal': 164, 'wind': 3169, 'solar': 20213, 'hydro': 2445, 'gas': 3218, 'oil': 16, 'unknown': 72, 'hydro storage': {'charge': 3651, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 5}, 'flows': {'exports': 4930, 'imports': 809}}",
2026-05-11T10:00:00.000Z,2026-05-12T10:39:56.737Z,MEASURED,"{'nuclear': 4022, 'geothermal': 0, 'biomass': 597, 'coal': 164, 'wind': 3304, 'solar': 21214, 'hydro': 2370, 'gas': 3176, 'oil': 16, 'unknown': 80, 'hydro storage': {'charge': 3996, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4891, 'imports': 286}}",
2026-05-11T11:00:00.000Z,2026-05-12T12:23:10.152Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 594, 'coal': 164, 'wind': 3108, 'solar': 21027, 'hydro': 2233, 'gas': 3067, 'oil': 16, 'unknown': 84, 'hydro storage': {'charge': 4006, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4642, 'imports': 462}}",
2026-05-11T12:00:00.000Z,2026-05-12T13:23:59.787Z,MEASURED,"{'nuclear': 4023, 'geothermal': 0, 'biomass': 597, 'coal': 164, 'wind': 3237, 'solar': 20368, 'hydro': 1951, 'gas': 3127, 'oil': 16, 'unknown': 78, 'hydro storage': {'charge': 4008, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3796, 'imports': 179}}",
2026-05-11T13:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 609, 'coal': 164, 'wind': 3053, 'solar': 19455, 'hydro': 2021, 'gas': 2998, 'oil': 16, 'unknown': 82, 'hydro storage': {'charge': 3994, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 3}, 'flows': {'exports': 3899, 'imports': 240}}",
2026-05-11T14:00:00.000Z,2026-05-21T00:42:48.700Z,MEASURED,"{'nuclear': 4021, 'geothermal': 0, 'biomass': 609, 'coal': 161, 'wind': 2858, 'solar': 18716, 'hydro': 2095, 'gas': 2962, 'oil': 16, 'unknown': 78, 'hydro storage': {'charge': 4022, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 4693, 'imports': 1859}}",
2026-05-11T15:00:00.000Z,2026-05-12T16:23:26.857Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 619, 'coal': 169, 'wind': 3569, 'solar': 18718, 'hydro': 2404, 'gas': 3109, 'oil': 16, 'unknown': 74, 'hydro storage': {'charge': 3681, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 4946, 'imports': 1382}}",
2026-05-11T16:00:00.000Z,2026-05-12T16:37:33.618Z,MEASURED,"{'nuclear': 4018, 'geothermal': 0, 'biomass': 617, 'coal': 165, 'wind': 3733, 'solar': 17752, 'hydro': 2622, 'gas': 3766, 'oil': 16, 'unknown': 75, 'hydro storage': {'charge': 2130, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5000, 'imports': 283}}",
2026-05-11T17:00:00.000Z,2026-05-11T19:08:15.428Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 605, 'coal': 164, 'wind': 3469, 'solar': 12657, 'hydro': 3762, 'gas': 5415, 'oil': 16, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 939}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4249, 'imports': 0}}",
2026-05-11T18:00:00.000Z,2026-05-21T00:43:01.354Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 612, 'coal': 165, 'wind': 3321, 'solar': 4643, 'hydro': 6352, 'gas': 6881, 'oil': 23, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 2846}, 'battery storage': {'charge': None, 'discharge': 18}, 'flows': {'exports': 1740, 'imports': 676}}",
2026-05-11T19:00:00.000Z,2026-05-21T00:43:15.206Z,MEASURED,"{'nuclear': 4019, 'geothermal': 0, 'biomass': 613, 'coal': 164, 'wind': 2594, 'solar': 678, 'hydro': 7564, 'gas': 8276, 'oil': 24, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 3407}, 'battery storage': {'charge': None, 'discharge': 40}, 'flows': {'exports': 1078, 'imports': 4001}}",
2026-05-11T20:00:00.000Z,2026-05-21T00:43:15.206Z,MEASURED,"{'nuclear': 4016, 'geothermal': 0, 'biomass': 611, 'coal': 165, 'wind': 2440, 'solar': 437, 'hydro': 7488, 'gas': 8361, 'oil': 24, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 3402}, 'battery storage': {'charge': None, 'discharge': 25}, 'flows': {'exports': 1059, 'imports': 3023}}",
2026-05-11T21:00:00.000Z,2026-05-13T12:38:55.266Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 611, 'coal': 165, 'wind': 2050, 'solar': 274, 'hydro': 6289, 'gas': 7530, 'oil': 24, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 3090}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1010, 'imports': 2482}}",
2026-05-11T22:00:00.000Z,2026-05-12T23:24:14.860Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 612, 'coal': 165, 'wind': 2084, 'solar': 262, 'hydro': 5675, 'gas': 6565, 'oil': 24, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2883}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1300, 'imports': 2601}}",
2026-05-11T23:00:00.000Z,2026-05-19T00:39:37.426Z,MEASURED,"{'nuclear': 4022, 'geothermal': 0, 'biomass': 615, 'coal': 164, 'wind': 2129, 'solar': 257, 'hydro': 5374, 'gas': 5749, 'oil': 24, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2521}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 933, 'imports': 2351}}",
2026-05-12T00:00:00.000Z,2026-05-13T01:23:11.052Z,MEASURED,"{'nuclear': 4023, 'geothermal': 0, 'biomass': 616, 'coal': 164, 'wind': 2140, 'solar': 235, 'hydro': 5288, 'gas': 4812, 'oil': 24, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2364}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1231, 'imports': 2968}}",
2026-05-12T01:00:00.000Z,2026-05-13T02:23:12.446Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 609, 'coal': 164, 'wind': 1832, 'solar': 221, 'hydro': 5235, 'gas': 4748, 'oil': 24, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2327}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1295, 'imports': 3156}}",
2026-05-12T02:00:00.000Z,2026-05-13T03:23:10.065Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 620, 'coal': 164, 'wind': 1762, 'solar': 201, 'hydro': 5077, 'gas': 5017, 'oil': 24, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 2250}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1268, 'imports': 3143}}",
2026-05-12T03:00:00.000Z,2026-05-14T12:09:16.019Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 623, 'coal': 165, 'wind': 1614, 'solar': 115, 'hydro': 5115, 'gas': 5643, 'oil': 23, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 2191}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 961, 'imports': 3041}}",
2026-05-12T04:00:00.000Z,2026-05-14T12:09:19.595Z,MEASURED,"{'nuclear': 4022, 'geothermal': 0, 'biomass': 620, 'coal': 164, 'wind': 1654, 'solar': 73, 'hydro': 5577, 'gas': 7009, 'oil': 21, 'unknown': 88, 'hydro storage': {'charge': None, 'discharge': 2484}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 930, 'imports': 3190}}",
2026-05-12T05:00:00.000Z,2026-05-14T12:09:14.221Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 616, 'coal': 164, 'wind': 1707, 'solar': 1381, 'hydro': 6222, 'gas': 7311, 'oil': 20, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 2756}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 899, 'imports': 3400}}",
2026-05-12T06:00:00.000Z,2026-05-14T12:09:16.602Z,MEASURED,"{'nuclear': 4023, 'geothermal': 0, 'biomass': 607, 'coal': 164, 'wind': 1938, 'solar': 7221, 'hydro': 4572, 'gas': 6417, 'oil': 20, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 1980}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1039, 'imports': 2325}}",
2026-05-12T07:00:00.000Z,2026-05-13T08:23:52.065Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 607, 'coal': 164, 'wind': 1852, 'solar': 13321, 'hydro': 3485, 'gas': 4735, 'oil': 20, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 1141}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2843, 'imports': 1785}}",
2026-05-12T08:00:00.000Z,2026-05-13T09:23:27.917Z,MEASURED,"{'nuclear': 4017, 'geothermal': 0, 'biomass': 608, 'coal': 165, 'wind': 1964, 'solar': 17799, 'hydro': 2496, 'gas': 3340, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': 536, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 4330, 'imports': 1843}}",
2026-05-12T09:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 599, 'coal': 165, 'wind': 2961, 'solar': 19389, 'hydro': 2168, 'gas': 3132, 'oil': 20, 'unknown': 70, 'hydro storage': {'charge': 2342, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 6}, 'flows': {'exports': 4342, 'imports': 1328}}",
2026-05-12T10:00:00.000Z,2026-05-13T11:23:29.944Z,MEASURED,"{'nuclear': 4021, 'geothermal': 0, 'biomass': 611, 'coal': 164, 'wind': 4178, 'solar': 20007, 'hydro': 2333, 'gas': 3399, 'oil': 17, 'unknown': 78, 'hydro storage': {'charge': 3065, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4674, 'imports': 437}}",
2026-05-12T11:00:00.000Z,2026-05-13T12:24:42.769Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 610, 'coal': 164, 'wind': 4677, 'solar': 19992, 'hydro': 2204, 'gas': 3201, 'oil': 13, 'unknown': 68, 'hydro storage': {'charge': 3399, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5056, 'imports': 375}}",
2026-05-12T12:00:00.000Z,2026-05-13T13:23:27.923Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 577, 'coal': 164, 'wind': 5277, 'solar': 19092, 'hydro': 2002, 'gas': 2816, 'oil': 12, 'unknown': 80, 'hydro storage': {'charge': 4086, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4873, 'imports': 1301}}",
2026-05-12T13:00:00.000Z,2026-05-13T14:23:33.131Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 573, 'coal': 164, 'wind': 5525, 'solar': 17451, 'hydro': 2297, 'gas': 2757, 'oil': 12, 'unknown': 81, 'hydro storage': {'charge': 4092, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5022, 'imports': 2172}}",
2026-05-12T14:00:00.000Z,2026-05-13T15:24:55.785Z,MEASURED,"{'nuclear': 4018, 'geothermal': 0, 'biomass': 580, 'coal': 164, 'wind': 5970, 'solar': 17198, 'hydro': 2121, 'gas': 2693, 'oil': 12, 'unknown': 79, 'hydro storage': {'charge': 4075, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5067, 'imports': 2119}}",
2026-05-12T15:00:00.000Z,2026-05-13T16:24:07.507Z,MEASURED,"{'nuclear': 4021, 'geothermal': 0, 'biomass': 589, 'coal': 164, 'wind': 7533, 'solar': 17144, 'hydro': 2056, 'gas': 2645, 'oil': 12, 'unknown': 75, 'hydro storage': {'charge': 4027, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5056, 'imports': 1347}}",
2026-05-12T16:00:00.000Z,2026-05-12T18:23:29.862Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 587, 'coal': 164, 'wind': 8728, 'solar': 15293, 'hydro': 2786, 'gas': 3171, 'oil': 12, 'unknown': 76, 'hydro storage': {'charge': 3108, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5322, 'imports': 0}}",
2026-05-12T17:00:00.000Z,2026-05-12T19:23:47.137Z,MEASURED,"{'nuclear': 4021, 'geothermal': 0, 'biomass': 583, 'coal': 164, 'wind': 8750, 'solar': 11141, 'hydro': 3606, 'gas': 4937, 'oil': 16, 'unknown': 84, 'hydro storage': {'charge': 59, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5687, 'imports': 0}}",
2026-05-12T18:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 597, 'coal': 165, 'wind': 8600, 'solar': 4321, 'hydro': 5133, 'gas': 7043, 'oil': 16, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 2413}, 'battery storage': {'charge': None, 'discharge': 19}, 'flows': {'exports': 3791, 'imports': 0}}",
2026-05-12T19:00:00.000Z,2026-05-21T00:43:13.003Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 610, 'coal': 164, 'wind': 8297, 'solar': 554, 'hydro': 6231, 'gas': 8773, 'oil': 18, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 3046}, 'battery storage': {'charge': None, 'discharge': 42}, 'flows': {'exports': 2013, 'imports': 108}}",
2026-05-12T20:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 4020, 'geothermal': 0, 'biomass': 611, 'coal': 164, 'wind': 8458, 'solar': 353, 'hydro': 6070, 'gas': 7809, 'oil': 20, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 2893}, 'battery storage': {'charge': None, 'discharge': 25}, 'flows': {'exports': 2340, 'imports': 48}}",
2026-05-12T21:00:00.000Z,2026-05-13T22:23:10.246Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 607, 'coal': 164, 'wind': 8644, 'solar': 331, 'hydro': 4668, 'gas': 6347, 'oil': 23, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 2407}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2522, 'imports': 45}}",
2026-05-12T22:00:00.000Z,2026-05-13T23:23:10.139Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 570, 'coal': 164, 'wind': 8836, 'solar': 294, 'hydro': 4320, 'gas': 4879, 'oil': 20, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 2010}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2404, 'imports': 471}}",
2026-05-12T23:00:00.000Z,2026-05-20T00:41:41.990Z,MEASURED,"{'nuclear': 4023, 'geothermal': 0, 'biomass': 580, 'coal': 164, 'wind': 8409, 'solar': 278, 'hydro': 3848, 'gas': 4487, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1345}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1880, 'imports': 417}}",
2026-05-13T00:00:00.000Z,2026-05-14T01:23:04.804Z,MEASURED,"{'nuclear': 4022, 'geothermal': 0, 'biomass': 530, 'coal': 164, 'wind': 8278, 'solar': 166, 'hydro': 3462, 'gas': 4625, 'oil': 21, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1114}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1828, 'imports': 431}}",
2026-05-13T01:00:00.000Z,2026-05-22T00:41:39.187Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 543, 'coal': 164, 'wind': 8022, 'solar': 140, 'hydro': 3477, 'gas': 4340, 'oil': 24, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1115}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1793, 'imports': 413}}",
2026-05-13T02:00:00.000Z,2026-05-20T00:41:22.946Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 547, 'coal': 164, 'wind': 7524, 'solar': 121, 'hydro': 3622, 'gas': 4327, 'oil': 22, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1207}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1415, 'imports': 399}}",
2026-05-13T03:00:00.000Z,2026-05-20T00:41:35.929Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 538, 'coal': 164, 'wind': 7357, 'solar': 87, 'hydro': 3861, 'gas': 4687, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1214}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 964, 'imports': 212}}",
2026-05-13T04:00:00.000Z,2026-05-20T00:41:37.109Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 533, 'coal': 164, 'wind': 7098, 'solar': 83, 'hydro': 4091, 'gas': 5800, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 1265}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 539, 'imports': 780}}",
2026-05-13T05:00:00.000Z,2026-05-21T00:42:55.196Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 539, 'coal': 164, 'wind': 6830, 'solar': 1575, 'hydro': 4446, 'gas': 6270, 'oil': 24, 'unknown': 75, 'hydro storage': {'charge': None, 'discharge': 1745}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 252, 'imports': 1215}}",
2026-05-13T06:00:00.000Z,2026-05-20T00:41:30.651Z,MEASURED,"{'nuclear': 4024, 'geothermal': 0, 'biomass': 546, 'coal': 164, 'wind': 6176, 'solar': 8805, 'hydro': 4074, 'gas': 4650, 'oil': 20, 'unknown': 78, 'hydro storage': {'charge': None, 'discharge': 1147}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1682, 'imports': 841}}",
2026-05-13T07:00:00.000Z,2026-05-14T08:23:15.182Z,MEASURED,"{'nuclear': 4026, 'geothermal': 0, 'biomass': 552, 'coal': 164, 'wind': 5688, 'solar': 15674, 'hydro': 2700, 'gas': 3482, 'oil': 21, 'unknown': 76, 'hydro storage': {'charge': 596, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4604, 'imports': 798}}",
2026-05-13T08:00:00.000Z,2026-05-14T09:24:07.934Z,MEASURED,"{'nuclear': 4025, 'geothermal': 0, 'biomass': 539, 'coal': 164, 'wind': 4806, 'solar': 18908, 'hydro': 2153, 'gas': 3062, 'oil': 17, 'unknown': 71, 'hydro storage': {'charge': 2022, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5174, 'imports': 603}}",
