datetime,updatedAt,estimationMethod,mix,isEstimated
2026-04-25T01:00:00.000Z,2026-05-17T00:14:15.926Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4833.9, 'coal': 7244.14, 'wind': 20885.05, 'solar': 0, 'hydro': 1300.85, 'gas': 4681.64, 'oil': 107.98, 'unknown': 301.32, 'hydro storage': {'charge': None, 'discharge': 374.07}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6682, 'imports': 6396}}",
2026-04-25T02:00:00.000Z,2026-05-23T00:13:04.132Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4876.82, 'coal': 7173.07, 'wind': 20619.89, 'solar': 0, 'hydro': 1298.13, 'gas': 4561.33, 'oil': 107.98, 'unknown': 301.31, 'hydro storage': {'charge': None, 'discharge': 879.41}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7193, 'imports': 7085}}",
2026-04-25T03:00:00.000Z,2026-05-23T00:11:27.495Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4977.27, 'coal': 7137.02, 'wind': 21586.49, 'solar': 5.36, 'hydro': 1251.03, 'gas': 4644.41, 'oil': 107.98, 'unknown': 301.23, 'hydro storage': {'charge': None, 'discharge': 448.14}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6482, 'imports': 6760}}",
2026-04-25T04:00:00.000Z,2026-05-17T00:13:43.354Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5222.84, 'coal': 6366.52, 'wind': 22687.46, 'solar': 1140.53, 'hydro': 1275.28, 'gas': 4758.97, 'oil': 107.98, 'unknown': 284.44, 'hydro storage': {'charge': None, 'discharge': 119.76}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5376, 'imports': 6622}}",
2026-04-25T05:00:00.000Z,2026-05-23T00:13:07.396Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5341.69, 'coal': 5122.61, 'wind': 22805.01, 'solar': 7060.13, 'hydro': 1271.13, 'gas': 3500.35, 'oil': 107.98, 'unknown': 260.06, 'hydro storage': {'charge': 284.11, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4634, 'imports': 5542}}",
2026-04-25T06:00:00.000Z,2026-05-17T00:12:33.417Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5295.91, 'coal': 3589.65, 'wind': 21807.38, 'solar': 17252.78, 'hydro': 1231.56, 'gas': 2686.62, 'oil': 108.05, 'unknown': 219.03, 'hydro storage': {'charge': 1725.22, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6287, 'imports': 4366}}",
2026-04-25T07:00:00.000Z,2026-05-17T00:12:33.417Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5126.95, 'coal': 3275.11, 'wind': 18550.16, 'solar': 28606.34, 'hydro': 1376.1, 'gas': 2161.77, 'oil': 108.05, 'unknown': 216.5, 'hydro storage': {'charge': 3392.69, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8419, 'imports': 3264}}",
2026-04-25T08:00:00.000Z,2026-05-17T00:12:14.147Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4950.99, 'coal': 3283.29, 'wind': 15100.01, 'solar': 38599.51, 'hydro': 1141.34, 'gas': 2102.86, 'oil': 108.61, 'unknown': 216.49, 'hydro storage': {'charge': 4467.17, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10465, 'imports': 707}}",
2026-04-25T09:00:00.000Z,2026-05-17T00:14:10.669Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4887.01, 'coal': 2900.69, 'wind': 9414.45, 'solar': 42937.63, 'hydro': 1089.89, 'gas': 2080.58, 'oil': 108.16, 'unknown': 216.47, 'hydro storage': {'charge': 4901.13, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10053, 'imports': 808}}",
2026-04-25T10:00:00.000Z,2026-05-17T00:12:33.417Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4790.91, 'coal': 2379.62, 'wind': 6609.72, 'solar': 45485.59, 'hydro': 1127.66, 'gas': 2049.18, 'oil': 108.4, 'unknown': 215.76, 'hydro storage': {'charge': 5051.2, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10245, 'imports': 179}}",
2026-04-25T11:00:00.000Z,2026-05-17T00:12:28.330Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4754.03, 'coal': 2361.04, 'wind': 5000.71, 'solar': 44626.08, 'hydro': 1088.5, 'gas': 2066.17, 'oil': 107.98, 'unknown': 215.74, 'hydro storage': {'charge': 5201.01, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9950, 'imports': 134}}",
2026-04-25T12:00:00.000Z,2026-05-17T00:12:51.510Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4736.04, 'coal': 2373.3, 'wind': 5226.23, 'solar': 42901.12, 'hydro': 1128.29, 'gas': 2071.1, 'oil': 108.33, 'unknown': 215.74, 'hydro storage': {'charge': 5346.95, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10334, 'imports': 256}}",
2026-04-25T13:00:00.000Z,2026-05-17T00:12:20.967Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4764.87, 'coal': 2404.94, 'wind': 6822.56, 'solar': 38812.94, 'hydro': 1119.9, 'gas': 2069.53, 'oil': 108.01, 'unknown': 215.64, 'hydro storage': {'charge': 5206.53, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10071, 'imports': 612}}",
2026-04-25T14:00:00.000Z,2026-05-17T00:14:15.926Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4863.71, 'coal': 2539.92, 'wind': 14071.99, 'solar': 31985.45, 'hydro': 1093.53, 'gas': 2138.96, 'oil': 107.98, 'unknown': 214.27, 'hydro storage': {'charge': 5227.45, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11547, 'imports': 978}}",
2026-04-25T15:00:00.000Z,2026-05-17T00:13:57.875Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5043.21, 'coal': 2844.23, 'wind': 25635.52, 'solar': 23121.16, 'hydro': 1184.42, 'gas': 2453.42, 'oil': 108.42, 'unknown': 212.8, 'hydro storage': {'charge': 4249.38, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 12711, 'imports': 382}}",
2026-04-25T16:00:00.000Z,2026-05-17T00:14:10.669Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5275.37, 'coal': 3488.24, 'wind': 33461.45, 'solar': 13059.56, 'hydro': 1387.23, 'gas': 2837.08, 'oil': 108.53, 'unknown': 212.8, 'hydro storage': {'charge': 2993.98, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 12706, 'imports': 1697}}",
2026-04-25T17:00:00.000Z,2026-05-23T00:13:03.051Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5395.59, 'coal': 3957.26, 'wind': 33644.99, 'solar': 3927.51, 'hydro': 1406.52, 'gas': 3540.38, 'oil': 108.05, 'unknown': 212.8, 'hydro storage': {'charge': 373.33, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8353, 'imports': 3616}}",
2026-04-25T18:00:00.000Z,2026-05-23T00:13:15.469Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5383.58, 'coal': 4191.13, 'wind': 33209.91, 'solar': 233.12, 'hydro': 1316.51, 'gas': 4242.99, 'oil': 107.98, 'unknown': 212.8, 'hydro storage': {'charge': None, 'discharge': 2267.05}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8504, 'imports': 3817}}",
2026-04-25T19:00:00.000Z,2026-05-23T00:13:07.396Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5305.98, 'coal': 4325.52, 'wind': 34986.95, 'solar': 0.68, 'hydro': 1273.41, 'gas': 4374.92, 'oil': 108.01, 'unknown': 212.8, 'hydro storage': {'charge': None, 'discharge': 976.62}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8588, 'imports': 3834}}",
2026-04-25T20:00:00.000Z,2026-05-23T00:11:40.665Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5179.61, 'coal': 4386.93, 'wind': 34492.27, 'solar': 0, 'hydro': 1193.21, 'gas': 4064.57, 'oil': 107.98, 'unknown': 212.8, 'hydro storage': {'charge': None, 'discharge': 878.21}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8739, 'imports': 2925}}",
2026-04-25T21:00:00.000Z,2026-05-17T00:12:39.575Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5032.51, 'coal': 4425.99, 'wind': 32390.14, 'solar': 0, 'hydro': 1147.83, 'gas': 3750.82, 'oil': 108.01, 'unknown': 212.8, 'hydro storage': {'charge': 457.59, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7797, 'imports': 2545}}",
2026-04-25T22:00:00.000Z,2026-05-23T00:11:53.115Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4902.43, 'coal': 4103.19, 'wind': 28521.93, 'solar': 0, 'hydro': 1154.99, 'gas': 3577.48, 'oil': 110.28, 'unknown': 213.81, 'hydro storage': {'charge': 70.94, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7489, 'imports': 3709}}",
2026-04-25T23:00:00.000Z,2026-05-17T00:12:45.727Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4853.26, 'coal': 4380.77, 'wind': 24791.76, 'solar': 0, 'hydro': 1164.41, 'gas': 3765.43, 'oil': 110.39, 'unknown': 213.81, 'hydro storage': {'charge': None, 'discharge': 197.95}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7082, 'imports': 4291}}",
2026-04-26T00:00:00.000Z,2026-05-23T00:11:59.299Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4825.48, 'coal': 4441.21, 'wind': 21539.56, 'solar': 0, 'hydro': 1163.8, 'gas': 3774.21, 'oil': 110.29, 'unknown': 213.81, 'hydro storage': {'charge': None, 'discharge': 671.66}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6154, 'imports': 5150}}",
2026-04-26T01:00:00.000Z,2026-05-23T00:12:58.565Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4835.56, 'coal': 4639.86, 'wind': 18796.9, 'solar': 0, 'hydro': 1165.92, 'gas': 3634.55, 'oil': 110.29, 'unknown': 213.84, 'hydro storage': {'charge': None, 'discharge': 1407.41}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4995, 'imports': 5663}}",
2026-04-26T02:00:00.000Z,2026-05-23T00:11:55.625Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4898.58, 'coal': 4660.41, 'wind': 16148.23, 'solar': 0, 'hydro': 1229.57, 'gas': 3712.93, 'oil': 110.29, 'unknown': 214.19, 'hydro storage': {'charge': None, 'discharge': 3067.52}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4723, 'imports': 5866}}",
2026-04-26T03:00:00.000Z,2026-05-23T00:13:20.061Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4860.03, 'coal': 4456.4, 'wind': 12918.01, 'solar': 9.57, 'hydro': 1195.79, 'gas': 4103.86, 'oil': 110.29, 'unknown': 214.19, 'hydro storage': {'charge': None, 'discharge': 4061.99}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4461, 'imports': 7873}}",
2026-04-26T04:00:00.000Z,2026-05-23T00:13:20.061Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5082.04, 'coal': 4437.2, 'wind': 10296.64, 'solar': 1595.58, 'hydro': 1211.18, 'gas': 4023.04, 'oil': 110.29, 'unknown': 214.19, 'hydro storage': {'charge': None, 'discharge': 4142.2}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3859, 'imports': 8590}}",
2026-04-26T05:00:00.000Z,2026-05-23T00:11:51.223Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5329.04, 'coal': 4111.62, 'wind': 6097.48, 'solar': 9116.52, 'hydro': 1264.68, 'gas': 4054.72, 'oil': 137.27, 'unknown': 214.19, 'hydro storage': {'charge': None, 'discharge': 2639.14}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4927, 'imports': 10002}}",
2026-04-26T06:00:00.000Z,2026-05-17T00:13:30.929Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5320.63, 'coal': 3228.87, 'wind': 3197.18, 'solar': 21385.91, 'hydro': 1334.63, 'gas': 3208.02, 'oil': 110.36, 'unknown': 214.19, 'hydro storage': {'charge': 772.32, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5377, 'imports': 8796}}",
2026-04-26T07:00:00.000Z,2026-05-17T00:11:52.885Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5146, 'coal': 3141.53, 'wind': 1918.5, 'solar': 32884.11, 'hydro': 1371.29, 'gas': 2295.77, 'oil': 110.32, 'unknown': 214.19, 'hydro storage': {'charge': 4101.48, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7236, 'imports': 7564}}",
2026-04-26T08:00:00.000Z,2026-05-17T00:13:07.294Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4759.26, 'coal': 2697.15, 'wind': 1095.84, 'solar': 39671.54, 'hydro': 1248.11, 'gas': 2158.58, 'oil': 110.56, 'unknown': 214.19, 'hydro storage': {'charge': 5139.84, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7063, 'imports': 4719}}",
2026-04-26T09:00:00.000Z,2026-05-17T00:12:33.417Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4588.23, 'coal': 2370.18, 'wind': 713.09, 'solar': 42947.96, 'hydro': 1224.47, 'gas': 2294.79, 'oil': 110.29, 'unknown': 214.19, 'hydro storage': {'charge': 5298.03, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6961, 'imports': 2425}}",
2026-04-26T10:00:00.000Z,2026-05-17T00:13:57.875Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4510.33, 'coal': 2458.48, 'wind': 519.11, 'solar': 42715.06, 'hydro': 1137.44, 'gas': 2045.93, 'oil': 110.29, 'unknown': 214.19, 'hydro storage': {'charge': 5170.29, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6737, 'imports': 2019}}",
2026-04-26T11:00:00.000Z,2026-05-17T00:12:53.084Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4510.45, 'coal': 2405.52, 'wind': 478.13, 'solar': 41626.26, 'hydro': 1138.58, 'gas': 2015.14, 'oil': 110.32, 'unknown': 212.93, 'hydro storage': {'charge': 5332.24, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7044, 'imports': 2314}}",
2026-04-26T12:00:00.000Z,2026-05-17T00:14:15.926Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4518.9, 'coal': 2399.27, 'wind': 509.12, 'solar': 38928.66, 'hydro': 1149.19, 'gas': 2021.52, 'oil': 110.29, 'unknown': 212.89, 'hydro storage': {'charge': 5228.42, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7093, 'imports': 3008}}",
2026-04-26T13:00:00.000Z,2026-05-17T00:12:27.221Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4539.64, 'coal': 2517.97, 'wind': 618.55, 'solar': 35604.46, 'hydro': 1066.44, 'gas': 2051.31, 'oil': 110.29, 'unknown': 212.8, 'hydro storage': {'charge': 5053.48, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6384, 'imports': 3859}}",
2026-04-26T14:00:00.000Z,2026-05-17T00:13:08.595Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4816.87, 'coal': 3007.86, 'wind': 1447.12, 'solar': 31757.6, 'hydro': 996.91, 'gas': 2187.01, 'oil': 110.39, 'unknown': 213.99, 'hydro storage': {'charge': 4917.57, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5547, 'imports': 4605}}",
2026-04-26T15:00:00.000Z,2026-05-17T00:12:17.559Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5113.42, 'coal': 5033.75, 'wind': 2783.7, 'solar': 24424.12, 'hydro': 1248.82, 'gas': 2563.59, 'oil': 110.87, 'unknown': 221.41, 'hydro storage': {'charge': 3697.35, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4576, 'imports': 6073}}",
2026-04-26T16:00:00.000Z,2026-05-23T00:11:40.665Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5366.06, 'coal': 8144.84, 'wind': 3252.58, 'solar': 13571.79, 'hydro': 1455.23, 'gas': 4293.91, 'oil': 110.43, 'unknown': 234.58, 'hydro storage': {'charge': 580.57, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2458, 'imports': 7988}}",
2026-04-26T17:00:00.000Z,2026-05-23T00:12:01.225Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5450.6, 'coal': 9889.08, 'wind': 2794.52, 'solar': 4449.63, 'hydro': 1463.56, 'gas': 5770.49, 'oil': 110.29, 'unknown': 234.28, 'hydro storage': {'charge': None, 'discharge': 3195.67}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1783, 'imports': 11767}}",
2026-04-26T18:00:00.000Z,2026-05-23T00:12:29.759Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5415.71, 'coal': 11060.02, 'wind': 3137.2, 'solar': 296.97, 'hydro': 1623.95, 'gas': 6455.79, 'oil': 110.29, 'unknown': 232.54, 'hydro storage': {'charge': None, 'discharge': 5075.2}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1161, 'imports': 10694}}",
2026-04-26T19:00:00.000Z,2026-05-23T00:12:58.565Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5372.32, 'coal': 11542.79, 'wind': 4133.72, 'solar': 0.32, 'hydro': 1415.65, 'gas': 7041.06, 'oil': 110.29, 'unknown': 233.21, 'hydro storage': {'charge': None, 'discharge': 3979.97}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1008, 'imports': 10675}}",
2026-04-26T20:00:00.000Z,2026-05-23T00:12:17.719Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5207.05, 'coal': 11591.82, 'wind': 4925.04, 'solar': 0, 'hydro': 1326.94, 'gas': 7240.12, 'oil': 110.32, 'unknown': 235.64, 'hydro storage': {'charge': None, 'discharge': 2396.75}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 845, 'imports': 9810}}",
2026-04-26T21:00:00.000Z,2026-05-17T00:14:21.174Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5087.89, 'coal': 11469.14, 'wind': 5183.79, 'solar': 0, 'hydro': 1366.56, 'gas': 7256.23, 'oil': 110.29, 'unknown': 239.27, 'hydro storage': {'charge': None, 'discharge': 912.77}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1004, 'imports': 9083}}",
2026-04-26T22:00:00.000Z,2026-05-17T00:13:47.580Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4974.57, 'coal': 11192.03, 'wind': 5033.98, 'solar': 0, 'hydro': 1264.43, 'gas': 6938.44, 'oil': 376.86, 'unknown': 261.96, 'hydro storage': {'charge': None, 'discharge': 1.12}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2253, 'imports': 10349}}",
2026-04-26T23:00:00.000Z,2026-05-17T00:13:42.129Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4915.79, 'coal': 11147.5, 'wind': 4536.03, 'solar': 0, 'hydro': 1233.47, 'gas': 6993.77, 'oil': 377.6, 'unknown': 289.1, 'hydro storage': {'charge': 328.27, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2220, 'imports': 10045}}",
2026-04-27T00:00:00.000Z,2026-05-17T00:13:53.332Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4905.5, 'coal': 11117.59, 'wind': 4193.75, 'solar': 0, 'hydro': 1236.73, 'gas': 6997.17, 'oil': 377.6, 'unknown': 294.56, 'hydro storage': {'charge': 411.28, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1810, 'imports': 9847}}",
2026-04-27T01:00:00.000Z,2026-05-17T00:13:16.903Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4890.06, 'coal': 11116.11, 'wind': 3786.01, 'solar': 0, 'hydro': 1234.44, 'gas': 7040.25, 'oil': 377.6, 'unknown': 285.14, 'hydro storage': {'charge': 260.51, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1980, 'imports': 10462}}",
2026-04-27T02:00:00.000Z,2026-05-17T00:13:59.694Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4946.83, 'coal': 11218.87, 'wind': 3221.56, 'solar': 0, 'hydro': 1296, 'gas': 7138.32, 'oil': 377.6, 'unknown': 275.07, 'hydro storage': {'charge': None, 'discharge': 52.27}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 985, 'imports': 11171}}",
2026-04-27T03:00:00.000Z,2026-05-23T00:12:06.587Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5031.99, 'coal': 11262.45, 'wind': 2758.03, 'solar': 12.06, 'hydro': 1421.97, 'gas': 7290.77, 'oil': 377.64, 'unknown': 265.76, 'hydro storage': {'charge': None, 'discharge': 2036.76}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 692, 'imports': 13017}}",
2026-04-27T04:00:00.000Z,2026-05-23T00:11:55.625Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5218.31, 'coal': 11060.1, 'wind': 2661.04, 'solar': 1776.15, 'hydro': 1456.86, 'gas': 7524.72, 'oil': 377.6, 'unknown': 272.73, 'hydro storage': {'charge': None, 'discharge': 4606.61}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 581, 'imports': 14949}}",
2026-04-27T05:00:00.000Z,2026-05-23T00:11:43.668Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5323.07, 'coal': 10439.37, 'wind': 2564.12, 'solar': 9373.12, 'hydro': 1340.19, 'gas': 7431.81, 'oil': 377.64, 'unknown': 277.75, 'hydro storage': {'charge': None, 'discharge': 3580.95}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 323, 'imports': 13445}}",
2026-04-27T06:00:00.000Z,2026-05-23T00:11:27.495Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5281.17, 'coal': 9102.09, 'wind': 1589.82, 'solar': 21629.14, 'hydro': 1327.87, 'gas': 7105.28, 'oil': 466.57, 'unknown': 252.57, 'hydro storage': {'charge': None, 'discharge': 1365.82}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3131, 'imports': 11122}}",
2026-04-27T07:00:00.000Z,2026-05-17T00:13:16.903Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5184.01, 'coal': 6680.73, 'wind': 897.84, 'solar': 33906.33, 'hydro': 1388.36, 'gas': 5862.11, 'oil': 466.11, 'unknown': 240.15, 'hydro storage': {'charge': 1095.71, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5136, 'imports': 8690}}",
2026-04-27T08:00:00.000Z,2026-05-17T00:11:52.885Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5003.84, 'coal': 5264.24, 'wind': 559.27, 'solar': 42449.15, 'hydro': 1324.81, 'gas': 4178.71, 'oil': 467.9, 'unknown': 254.9, 'hydro storage': {'charge': 3341.05, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5745, 'imports': 7515}}",
2026-04-27T09:00:00.000Z,2026-05-17T00:12:00.542Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4882.75, 'coal': 4993.39, 'wind': 629.74, 'solar': 48276.12, 'hydro': 1324.34, 'gas': 2998.66, 'oil': 462, 'unknown': 254.91, 'hydro storage': {'charge': 4656.72, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6282, 'imports': 4710}}",
2026-04-27T10:00:00.000Z,2026-05-17T00:12:53.084Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4805.01, 'coal': 4655.55, 'wind': 677.99, 'solar': 49163.52, 'hydro': 1250.86, 'gas': 2610.61, 'oil': 377.6, 'unknown': 254.93, 'hydro storage': {'charge': 5092.26, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6033, 'imports': 5227}}",
2026-04-27T11:00:00.000Z,2026-05-17T00:12:13.211Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4779.01, 'coal': 4748.18, 'wind': 776.26, 'solar': 49397.06, 'hydro': 1255.54, 'gas': 2596.28, 'oil': 377.6, 'unknown': 254.93, 'hydro storage': {'charge': 5029.73, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6654, 'imports': 4348}}",
2026-04-27T12:00:00.000Z,2026-05-17T00:13:51.539Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4771.23, 'coal': 4691.28, 'wind': 1246.38, 'solar': 46524.39, 'hydro': 1279.69, 'gas': 2583.1, 'oil': 377.6, 'unknown': 254.88, 'hydro storage': {'charge': 5153.61, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6631, 'imports': 3848}}",
2026-04-27T13:00:00.000Z,2026-05-17T00:13:00.864Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4799.47, 'coal': 5058.18, 'wind': 1723.44, 'solar': 40776.48, 'hydro': 1344.33, 'gas': 2722.18, 'oil': 377.6, 'unknown': 255.12, 'hydro storage': {'charge': 5185.43, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5415, 'imports': 5751}}",
