datetime,updatedAt,estimationMethod,mix
2026-05-08T09:00:00.000Z,2026-05-15T00:45:00.306Z,MEASURED,"{'nuclear': 33030.5, 'geothermal': None, 'biomass': 1038, 'coal': 0, 'wind': 1271.5, 'solar': 17685.5, 'hydro': 5368, 'gas': 348.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3069.5, 'discharge': None}, 'battery storage': {'charge': 1, 'discharge': None}, 'flows': {'exports': 15671, 'imports': 0}}"
2026-05-08T10:00:00.000Z,2026-05-15T00:45:18.071Z,MEASURED,"{'nuclear': 32788.5, 'geothermal': None, 'biomass': 1037.5, 'coal': 0, 'wind': 1609.5, 'solar': 19388, 'hydro': 5720, 'gas': 381.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2924, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 29}, 'flows': {'exports': 15866, 'imports': 0}}"
2026-05-08T11:00:00.000Z,2026-05-15T00:45:08.245Z,MEASURED,"{'nuclear': 32595, 'geothermal': None, 'biomass': 1036.5, 'coal': 0, 'wind': 1796.5, 'solar': 19852.5, 'hydro': 5378.5, 'gas': 370.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3061.5, 'discharge': None}, 'battery storage': {'charge': 61.5, 'discharge': None}, 'flows': {'exports': 16480, 'imports': 0}}"
2026-05-08T12:00:00.000Z,2026-05-15T00:45:12.481Z,MEASURED,"{'nuclear': 32565, 'geothermal': None, 'biomass': 1037, 'coal': 0, 'wind': 1749.5, 'solar': 19092.5, 'hydro': 5271, 'gas': 358, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3202, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 0.5}, 'flows': {'exports': 15528, 'imports': 0}}"
2026-05-08T13:00:00.000Z,2026-05-15T00:45:18.071Z,MEASURED,"{'nuclear': 32902.5, 'geothermal': None, 'biomass': 1039, 'coal': 0, 'wind': 1855.5, 'solar': 17173, 'hydro': 5401, 'gas': 366, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 2579.5, 'discharge': None}, 'battery storage': {'charge': 38, 'discharge': None}, 'flows': {'exports': 15806, 'imports': 0}}"
2026-05-08T14:00:00.000Z,2026-05-15T00:45:18.071Z,MEASURED,"{'nuclear': 34130, 'geothermal': None, 'biomass': 1040, 'coal': 0, 'wind': 1757.5, 'solar': 13078, 'hydro': 5769.5, 'gas': 350.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2202.5, 'discharge': None}, 'battery storage': {'charge': 50, 'discharge': None}, 'flows': {'exports': 16201, 'imports': 0}}"
2026-05-08T15:00:00.000Z,2026-05-15T00:45:08.245Z,MEASURED,"{'nuclear': 35747.5, 'geothermal': None, 'biomass': 1045.5, 'coal': 0, 'wind': 2075.5, 'solar': 11030.5, 'hydro': 6207, 'gas': 378, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 1960.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 9.5}, 'flows': {'exports': 16284, 'imports': 0}}"
2026-05-08T16:00:00.000Z,2026-05-15T00:45:21.652Z,MEASURED,"{'nuclear': 38179.5, 'geothermal': None, 'biomass': 1043, 'coal': 0, 'wind': 2139, 'solar': 7115, 'hydro': 6805.5, 'gas': 366.5, 'oil': 37, 'unknown': None, 'hydro storage': {'charge': 1244.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 17}, 'flows': {'exports': 15190, 'imports': 55}}"
2026-05-08T17:00:00.000Z,2026-05-15T00:45:21.652Z,MEASURED,"{'nuclear': 39522.5, 'geothermal': None, 'biomass': 1039, 'coal': 0, 'wind': 2467.5, 'solar': 3436, 'hydro': 7803, 'gas': 389, 'oil': 37, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1710.5}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 14854, 'imports': 221}}"
2026-05-08T18:00:00.000Z,2026-05-15T00:45:21.652Z,MEASURED,"{'nuclear': 39769.5, 'geothermal': None, 'biomass': 1031, 'coal': 0, 'wind': 2943.5, 'solar': 956, 'hydro': 8646.5, 'gas': 386.5, 'oil': 37, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3351}, 'battery storage': {'charge': None, 'discharge': 40.5}, 'flows': {'exports': 15977, 'imports': 0}}"
2026-05-08T19:00:00.000Z,2026-05-15T00:44:56.367Z,MEASURED,"{'nuclear': 39602.5, 'geothermal': None, 'biomass': 1029, 'coal': 0, 'wind': 4140, 'solar': 245, 'hydro': 9176, 'gas': 381, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3675.5}, 'battery storage': {'charge': None, 'discharge': 88}, 'flows': {'exports': 17539, 'imports': 0}}"
2026-05-08T20:00:00.000Z,2026-05-15T00:45:08.245Z,MEASURED,"{'nuclear': 39515.5, 'geothermal': None, 'biomass': 1043.5, 'coal': 0, 'wind': 5619.5, 'solar': 0, 'hydro': 8908.5, 'gas': 353, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3282}, 'battery storage': {'charge': None, 'discharge': 75}, 'flows': {'exports': 17398, 'imports': 0}}"
2026-05-08T21:00:00.000Z,2026-05-15T00:45:27.751Z,MEASURED,"{'nuclear': 39989.5, 'geothermal': None, 'biomass': 1047.5, 'coal': 0, 'wind': 6037.5, 'solar': 0, 'hydro': 8458, 'gas': 356.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3005.5}, 'battery storage': {'charge': None, 'discharge': 5.5}, 'flows': {'exports': 17099, 'imports': 0}}"
2026-05-08T22:00:00.000Z,2026-05-15T00:45:21.652Z,MEASURED,"{'nuclear': 40134, 'geothermal': None, 'biomass': 1046, 'coal': 0, 'wind': 6373, 'solar': 0, 'hydro': 7691.5, 'gas': 349.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1448}, 'battery storage': {'charge': 35, 'discharge': None}, 'flows': {'exports': 16614, 'imports': 0}}"
2026-05-08T23:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 39613, 'geothermal': None, 'biomass': 1047.5, 'coal': 0, 'wind': 6789, 'solar': 0, 'hydro': 7040, 'gas': 358, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 624}, 'battery storage': {'charge': 1.5, 'discharge': None}, 'flows': {'exports': 17326, 'imports': 0}}"
2026-05-09T00:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 39088.5, 'geothermal': None, 'biomass': 1047, 'coal': 0, 'wind': 6564, 'solar': 0, 'hydro': 6263.5, 'gas': 364.5, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': 271.5, 'discharge': None}, 'battery storage': {'charge': 51, 'discharge': None}, 'flows': {'exports': 16606, 'imports': 0}}"
2026-05-09T01:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 38932.5, 'geothermal': None, 'biomass': 1049, 'coal': 0, 'wind': 5836, 'solar': 0, 'hydro': 6082.5, 'gas': 339.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 1579.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 35.5}, 'flows': {'exports': 17178, 'imports': 0}}"
2026-05-09T02:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 39054.5, 'geothermal': None, 'biomass': 1052.5, 'coal': 0, 'wind': 5539.5, 'solar': 0, 'hydro': 6140.5, 'gas': 334.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 1931, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 35}, 'flows': {'exports': 17623, 'imports': 0}}"
2026-05-09T03:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 39204, 'geothermal': None, 'biomass': 1049, 'coal': 0, 'wind': 5230, 'solar': 0, 'hydro': 6473, 'gas': 339.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 1395, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 31.5}, 'flows': {'exports': 17431, 'imports': 0}}"
2026-05-09T04:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 39648, 'geothermal': None, 'biomass': 1052.5, 'coal': 0, 'wind': 5075, 'solar': 308.5, 'hydro': 6865.5, 'gas': 357, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 1067.5, 'discharge': None}, 'battery storage': {'charge': 4, 'discharge': None}, 'flows': {'exports': 18070, 'imports': 0}}"
2026-05-09T05:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 39306, 'geothermal': None, 'biomass': 1052, 'coal': 0, 'wind': 4861.5, 'solar': 1453, 'hydro': 6667, 'gas': 339.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 1744, 'discharge': None}, 'battery storage': {'charge': 26.5, 'discharge': None}, 'flows': {'exports': 17300, 'imports': 0}}"
2026-05-09T06:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 37971, 'geothermal': None, 'biomass': 1054, 'coal': 0, 'wind': 4125, 'solar': 4832.5, 'hydro': 6334.5, 'gas': 323.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 2128.5, 'discharge': None}, 'battery storage': {'charge': 13.5, 'discharge': None}, 'flows': {'exports': 16367, 'imports': 0}}"
2026-05-09T07:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 36502, 'geothermal': None, 'biomass': 1053, 'coal': 0, 'wind': 3238, 'solar': 9125, 'hydro': 5890, 'gas': 325.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 2143.5, 'discharge': None}, 'battery storage': {'charge': 25, 'discharge': None}, 'flows': {'exports': 16520, 'imports': 0}}"
2026-05-09T08:00:00.000Z,2026-05-18T00:41:05.652Z,MEASURED,"{'nuclear': 33753, 'geothermal': None, 'biomass': 1055.5, 'coal': 0, 'wind': 3082, 'solar': 13190.5, 'hydro': 5395.5, 'gas': 291.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 3045, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 5.5}, 'flows': {'exports': 15762, 'imports': 0}}"
2026-05-09T09:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 31896.5, 'geothermal': None, 'biomass': 1058, 'coal': 0, 'wind': 2239, 'solar': 12934.5, 'hydro': 4731.5, 'gas': 275, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2971.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 23}, 'flows': {'exports': 12677, 'imports': 0}}"
2026-05-09T10:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 31759.5, 'geothermal': None, 'biomass': 1048, 'coal': 0, 'wind': 2238, 'solar': 13855.5, 'hydro': 4446.5, 'gas': 358.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 3205.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 29.5}, 'flows': {'exports': 10268, 'imports': 0}}"
2026-05-09T11:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 31704.5, 'geothermal': None, 'biomass': 1046.5, 'coal': 0, 'wind': 2357.5, 'solar': 13898.5, 'hydro': 4547, 'gas': 384, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 3540.5, 'discharge': None}, 'battery storage': {'charge': 20, 'discharge': None}, 'flows': {'exports': 10509, 'imports': 0}}"
2026-05-09T12:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 31249.5, 'geothermal': None, 'biomass': 1049, 'coal': 0, 'wind': 2333, 'solar': 13646.5, 'hydro': 4488, 'gas': 348, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 3192.5, 'discharge': None}, 'battery storage': {'charge': 35, 'discharge': None}, 'flows': {'exports': 11038, 'imports': 0}}"
2026-05-09T13:00:00.000Z,2026-05-18T00:41:05.652Z,MEASURED,"{'nuclear': 31051, 'geothermal': None, 'biomass': 1042, 'coal': 0, 'wind': 3409.5, 'solar': 15776.5, 'hydro': 4540, 'gas': 356, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 3166, 'discharge': None}, 'battery storage': {'charge': 88.5, 'discharge': None}, 'flows': {'exports': 14011, 'imports': 0}}"
2026-05-09T14:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 31000.5, 'geothermal': None, 'biomass': 1044.5, 'coal': 0, 'wind': 3073.5, 'solar': 13543.5, 'hydro': 4880.5, 'gas': 349, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2670, 'discharge': None}, 'battery storage': {'charge': 65, 'discharge': None}, 'flows': {'exports': 14067, 'imports': 0}}"
2026-05-09T15:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 32113.5, 'geothermal': None, 'biomass': 1042, 'coal': 0, 'wind': 3054.5, 'solar': 10139, 'hydro': 5515, 'gas': 373.5, 'oil': 37, 'unknown': None, 'hydro storage': {'charge': 2306, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 60}, 'flows': {'exports': 12934, 'imports': 0}}"
2026-05-09T16:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 35486, 'geothermal': None, 'biomass': 1040, 'coal': 0, 'wind': 2922.5, 'solar': 6251, 'hydro': 6035.5, 'gas': 340.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 1043, 'discharge': None}, 'battery storage': {'charge': 17, 'discharge': None}, 'flows': {'exports': 12784, 'imports': 411}}"
2026-05-09T17:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 37568, 'geothermal': None, 'biomass': 1042, 'coal': 0, 'wind': 3583, 'solar': 2929.5, 'hydro': 6787.5, 'gas': 312.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1252.5}, 'battery storage': {'charge': 8, 'discharge': None}, 'flows': {'exports': 13624, 'imports': 753}}"
2026-05-09T18:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 38616.5, 'geothermal': None, 'biomass': 1047, 'coal': 0, 'wind': 4525.5, 'solar': 875, 'hydro': 7500.5, 'gas': 337.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2716}, 'battery storage': {'charge': None, 'discharge': 25.5}, 'flows': {'exports': 15108, 'imports': 20}}"
2026-05-09T19:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 38765.5, 'geothermal': None, 'biomass': 1042, 'coal': 0, 'wind': 6304, 'solar': 256.5, 'hydro': 7682.5, 'gas': 331.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2380.5}, 'battery storage': {'charge': None, 'discharge': 36}, 'flows': {'exports': 17509, 'imports': 0}}"
2026-05-09T20:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 38551, 'geothermal': None, 'biomass': 1044.5, 'coal': 0, 'wind': 7089, 'solar': 0, 'hydro': 7373.5, 'gas': 343, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3211}, 'battery storage': {'charge': 7, 'discharge': None}, 'flows': {'exports': 17364, 'imports': 0}}"
2026-05-09T21:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 38468, 'geothermal': None, 'biomass': 1046.5, 'coal': 0, 'wind': 7812.5, 'solar': 0, 'hydro': 7236, 'gas': 346, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3399}, 'battery storage': {'charge': None, 'discharge': 53}, 'flows': {'exports': 17856, 'imports': 0}}"
2026-05-09T22:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 38004, 'geothermal': None, 'biomass': 1049, 'coal': 0, 'wind': 7776.5, 'solar': 0, 'hydro': 6650, 'gas': 335.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1347}, 'battery storage': {'charge': None, 'discharge': 70}, 'flows': {'exports': 16786, 'imports': 0}}"
2026-05-09T23:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 37789.5, 'geothermal': None, 'biomass': 1056.5, 'coal': 0, 'wind': 7359, 'solar': 0, 'hydro': 6091, 'gas': 332, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 512.5}, 'battery storage': {'charge': None, 'discharge': 70}, 'flows': {'exports': 16618, 'imports': 0}}"
2026-05-10T00:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 37741, 'geothermal': None, 'biomass': 1054, 'coal': 0, 'wind': 7319, 'solar': 0, 'hydro': 6048, 'gas': 327.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1571.5, 'discharge': None}, 'battery storage': {'charge': 17, 'discharge': None}, 'flows': {'exports': 16463, 'imports': 0}}"
2026-05-10T01:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 37058, 'geothermal': None, 'biomass': 1038.5, 'coal': 0, 'wind': 7395.5, 'solar': 0, 'hydro': 5833.5, 'gas': 367, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 2229.5, 'discharge': None}, 'battery storage': {'charge': 55, 'discharge': None}, 'flows': {'exports': 17114, 'imports': 0}}"
2026-05-10T02:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 35554.5, 'geothermal': None, 'biomass': 1035.5, 'coal': 0, 'wind': 7531, 'solar': 0, 'hydro': 5728.5, 'gas': 374.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2230, 'discharge': None}, 'battery storage': {'charge': 53.5, 'discharge': None}, 'flows': {'exports': 16726, 'imports': 0}}"
2026-05-10T03:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 35249, 'geothermal': None, 'biomass': 1038, 'coal': 0, 'wind': 7132, 'solar': 0, 'hydro': 5718, 'gas': 361.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2217, 'discharge': None}, 'battery storage': {'charge': 9.5, 'discharge': None}, 'flows': {'exports': 16502, 'imports': 0}}"
2026-05-10T04:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 35318, 'geothermal': None, 'biomass': 1032.5, 'coal': 0, 'wind': 7690.5, 'solar': 255, 'hydro': 5793.5, 'gas': 355, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2212.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 13}, 'flows': {'exports': 17046, 'imports': 0}}"
2026-05-10T05:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 34596.5, 'geothermal': None, 'biomass': 1036.5, 'coal': 0, 'wind': 7650.5, 'solar': 986, 'hydro': 5750, 'gas': 338, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2097.5, 'discharge': None}, 'battery storage': {'charge': 20, 'discharge': None}, 'flows': {'exports': 16480, 'imports': 0}}"
2026-05-10T06:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 33805.5, 'geothermal': None, 'biomass': 1032, 'coal': 0, 'wind': 7567.5, 'solar': 3186.5, 'hydro': 5552.5, 'gas': 333.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2141, 'discharge': None}, 'battery storage': {'charge': 21, 'discharge': None}, 'flows': {'exports': 16439, 'imports': 0}}"
2026-05-10T07:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 32452, 'geothermal': None, 'biomass': 1034.5, 'coal': 0, 'wind': 7571, 'solar': 5820.5, 'hydro': 4841.5, 'gas': 334.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2586, 'discharge': None}, 'battery storage': {'charge': 14, 'discharge': None}, 'flows': {'exports': 13923, 'imports': 0}}"
2026-05-10T08:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 32098.5, 'geothermal': None, 'biomass': 1033, 'coal': 0, 'wind': 6073.5, 'solar': 7448.5, 'hydro': 4661.5, 'gas': 346.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 2827, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 18}, 'flows': {'exports': 10960, 'imports': 0}}"
2026-05-10T09:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 31360.5, 'geothermal': None, 'biomass': 1030.5, 'coal': 0, 'wind': 4546, 'solar': 8303.5, 'hydro': 4320, 'gas': 342, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 3062.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 29.5}, 'flows': {'exports': 7529, 'imports': 339}}"
2026-05-10T10:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 31121.5, 'geothermal': None, 'biomass': 1035, 'coal': 0, 'wind': 3952, 'solar': 9185.5, 'hydro': 4133, 'gas': 337, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2383, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 122.5}, 'flows': {'exports': 6356, 'imports': 1817}}"
2026-05-10T11:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 31048, 'geothermal': None, 'biomass': 1034, 'coal': 0, 'wind': 2126, 'solar': 8293.5, 'hydro': 4125, 'gas': 326, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2151, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 35}, 'flows': {'exports': 6512, 'imports': 2427}}"
2026-05-10T12:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 30696.5, 'geothermal': None, 'biomass': 1036, 'coal': 0, 'wind': 2042.5, 'solar': 8231, 'hydro': 3947, 'gas': 182.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3055, 'discharge': None}, 'battery storage': {'charge': 68, 'discharge': None}, 'flows': {'exports': 5667, 'imports': 2918}}"
2026-05-10T13:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 31058, 'geothermal': None, 'biomass': 1036.5, 'coal': 0, 'wind': 3061.5, 'solar': 8304.5, 'hydro': 4294.5, 'gas': 183, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2628.5, 'discharge': None}, 'battery storage': {'charge': 14.5, 'discharge': None}, 'flows': {'exports': 6682, 'imports': 1217}}"
2026-05-10T14:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 31790.5, 'geothermal': None, 'biomass': 1040, 'coal': 0, 'wind': 4703, 'solar': 8507.5, 'hydro': 4655, 'gas': 182, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1869.5, 'discharge': None}, 'battery storage': {'charge': 106.5, 'discharge': None}, 'flows': {'exports': 10333, 'imports': 75}}"
2026-05-10T15:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 32677.5, 'geothermal': None, 'biomass': 1050.5, 'coal': 0, 'wind': 5916, 'solar': 7500, 'hydro': 5141.5, 'gas': 209, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1591.5, 'discharge': None}, 'battery storage': {'charge': 94.5, 'discharge': None}, 'flows': {'exports': 12058, 'imports': 0}}"
2026-05-10T16:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 35170.5, 'geothermal': None, 'biomass': 1061.5, 'coal': 0, 'wind': 5974, 'solar': 4885.5, 'hydro': 5853.5, 'gas': 259.5, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': 1911, 'discharge': None}, 'battery storage': {'charge': 42.5, 'discharge': None}, 'flows': {'exports': 11192, 'imports': 690}}"
2026-05-10T17:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 38214, 'geothermal': None, 'biomass': 1064.5, 'coal': 0, 'wind': 6064.5, 'solar': 2482.5, 'hydro': 6701, 'gas': 264, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 621}, 'battery storage': {'charge': 19, 'discharge': None}, 'flows': {'exports': 12057, 'imports': 586}}"
2026-05-10T18:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 39350.5, 'geothermal': None, 'biomass': 1061.5, 'coal': 0, 'wind': 6371.5, 'solar': 796, 'hydro': 7197, 'gas': 354.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2984.5}, 'battery storage': {'charge': None, 'discharge': 19}, 'flows': {'exports': 15371, 'imports': 0}}"
2026-05-10T19:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 40017.5, 'geothermal': None, 'biomass': 1053, 'coal': 0, 'wind': 6714.5, 'solar': 214, 'hydro': 7400.5, 'gas': 358, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2962.5}, 'battery storage': {'charge': None, 'discharge': 79}, 'flows': {'exports': 17087, 'imports': 0}}"
2026-05-10T20:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 40123.5, 'geothermal': None, 'biomass': 1043, 'coal': 0, 'wind': 6863, 'solar': 0, 'hydro': 7739, 'gas': 337.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3969.5}, 'battery storage': {'charge': None, 'discharge': 135.5}, 'flows': {'exports': 17420, 'imports': 0}}"
2026-05-10T21:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 40204, 'geothermal': None, 'biomass': 1040, 'coal': 0, 'wind': 6645.5, 'solar': 0, 'hydro': 7266, 'gas': 330, 'oil': 36.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3692.5}, 'battery storage': {'charge': None, 'discharge': 50}, 'flows': {'exports': 17128, 'imports': 0}}"
2026-05-10T22:00:00.000Z,2026-05-18T00:41:05.652Z,MEASURED,"{'nuclear': 40045, 'geothermal': None, 'biomass': 1041.5, 'coal': 0, 'wind': 6729.5, 'solar': 0, 'hydro': 6441, 'gas': 330, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1046}, 'battery storage': {'charge': 7, 'discharge': None}, 'flows': {'exports': 15648, 'imports': 0}}"
2026-05-10T23:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 40029, 'geothermal': None, 'biomass': 1041, 'coal': 0, 'wind': 7206.5, 'solar': 0, 'hydro': 6208.5, 'gas': 360, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1272.5, 'discharge': None}, 'battery storage': {'charge': 37, 'discharge': None}, 'flows': {'exports': 15103, 'imports': 0}}"
2026-05-11T00:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 39948, 'geothermal': None, 'biomass': 1039, 'coal': 0, 'wind': 7439.5, 'solar': 0, 'hydro': 5847.5, 'gas': 338.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2716, 'discharge': None}, 'battery storage': {'charge': 37.5, 'discharge': None}, 'flows': {'exports': 15334, 'imports': 0}}"
2026-05-11T01:00:00.000Z,2026-05-18T00:41:10.746Z,MEASURED,"{'nuclear': 39320, 'geothermal': None, 'biomass': 1039.5, 'coal': 0, 'wind': 7255.5, 'solar': 0, 'hydro': 5476.5, 'gas': 328.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3378, 'discharge': None}, 'battery storage': {'charge': 18, 'discharge': None}, 'flows': {'exports': 15731, 'imports': 0}}"
